customer_id,total_orders,avg_order_value,total_spending,weekend_orders,late_night_orders,ordering_frequency,avg_rating_given
C02545,11,625.9154545454545,6885.07,8,3,1.8333333333333333,4.571428571428571
C02546,10,511.088,5110.88,6,3,2.0,4.0
C02547,18,611.4922222222223,11006.86,7,3,3.6,3.75
C02548,6,402.35999999999996,2414.16,3,1,1.2,2.0
C02549,15,456.1646666666666,6842.469999999999,3,4,3.0,4.125
C02550,8,549.9525,4399.62,5,2,1.6,3.5
C02551,5,804.0600000000001,4020.3,1,1,1.25,4.0
C02552,10,528.313,5283.13,6,1,2.0,3.8
C02553,11,535.5145454545454,5890.66,6,3,2.2,4.5
C02554,12,508.80583333333334,6105.67,7,2,2.4,3.5
C02555,8,628.01875,5024.15,2,1,2.0,4.333333333333333
C02556,5,496.3860000000001,2481.9300000000003,1,2,1.25,4.666666666666667
C02557,9,700.9433333333333,6308.49,6,2,1.8,3.5
C02558,10,445.433,4454.33,4,4,2.0,2.5714285714285716
C02559,7,408.4057142857143,2858.84,3,1,1.75,3.4
C02560,12,518.1825,6218.19,3,3,2.0,3.6666666666666665
C02561,14,666.7785714285714,9334.9,6,3,3.5,3.9
C02562,10,611.607,6116.07,5,3,1.6666666666666667,3.857142857142857
C02563,6,295.43,1772.5800000000002,1,0,1.5,4.25
C02564,11,516.5518181818181,5682.07,3,2,2.75,3.7142857142857144
C02565,14,418.4692857142857,5858.57,3,4,2.8,4.0
C02566,7,487.79857142857145,3414.59,5,4,1.1666666666666667,3.8333333333333335
C02567,6,749.335,4496.01,1,1,3.0,2.6666666666666665
C02568,11,627.9709090909091,6907.68,5,6,2.2,3.625
C02569,7,456.1842857142857,3193.29,1,1,1.4,4.0
C02570,11,832.3572727272727,9155.93,5,4,1.8333333333333333,3.8333333333333335
C02571,6,810.5133333333333,4863.08,0,1,1.2,4.0
C02572,10,651.758,6517.58,3,2,1.6666666666666667,3.6666666666666665
C02573,15,621.5606666666666,9323.41,9,4,2.5,3.6666666666666665
C02574,9,514.4277777777777,4629.849999999999,2,1,2.25,3.75
C02575,8,825.4925000000001,6603.9400000000005,2,2,1.6,4.6
C02576,10,488.466,4884.66,3,2,2.0,4.5
C02577,11,854.7136363636364,9401.85,4,4,1.8333333333333333,4.166666666666667
C02578,11,447.2336363636363,4919.57,3,4,1.8333333333333333,3.625
C02579,11,682.1,7503.1,8,3,2.2,4.2
C02580,5,606.0219999999999,3030.1099999999997,2,0,1.6666666666666667,4.333333333333333
C02581,9,748.1844444444445,6733.66,4,1,1.8,3.0
C02582,5,604.426,3022.13,1,2,1.25,5.0
C02583,7,674.7914285714286,4723.54,3,0,1.1666666666666667,3.4
C02584,9,479.1488888888889,4312.34,3,3,1.8,4.571428571428571
C02585,9,580.3655555555556,5223.29,4,3,1.8,4.166666666666667
C02586,10,516.822,5168.22,5,2,1.6666666666666667,4.0
C02587,10,578.415,5784.15,4,2,2.0,4.142857142857143
C02588,12,658.1683333333334,7898.02,2,2,3.0,4.25
C02589,11,350.6963636363636,3857.66,4,1,2.2,3.5
C02590,10,407.294,4072.94,4,3,2.0,3.5714285714285716
C02591,7,689.1428571428571,4824.0,1,1,1.75,4.75
C02592,7,437.86285714285714,3065.04,5,2,1.4,3.8333333333333335
C02593,4,714.005,2856.02,2,3,2.0,4.333333333333333
C02594,11,528.5636363636364,5814.200000000001,7,2,2.2,3.1666666666666665
C02595,9,766.3511111111111,6897.16,4,3,1.8,3.8333333333333335
C02596,12,496.36833333333334,5956.42,5,4,2.0,4.6
C02597,11,577.5218181818182,6352.74,3,4,1.8333333333333333,3.888888888888889
C02598,7,342.9485714285715,2400.6400000000003,3,2,1.4,4.0
C02599,6,394.17,2365.02,2,0,1.5,4.25
C02600,7,849.0614285714286,5943.43,2,1,1.1666666666666667,4.166666666666667
C02601,15,675.9973333333332,10139.96,5,2,2.5,4.454545454545454
C02602,12,546.6491666666667,6559.79,3,5,3.0,3.625
C02603,11,582.0336363636363,6402.37,5,2,2.2,3.8333333333333335
C02604,7,647.592857142857,4533.15,4,1,1.75,4.0
C02605,9,600.3888888888889,5403.5,4,0,2.25,4.0
C02606,8,394.83875,3158.71,5,2,1.6,4.0
C02607,7,573.49,4014.4300000000003,2,2,1.4,4.333333333333333
C02608,7,513.2828571428571,3592.9799999999996,3,0,1.75,2.8
C02609,6,499.5683333333333,2997.41,0,2,2.0,4.75
C02610,11,658.6036363636364,7244.64,3,1,1.8333333333333333,3.5
C02611,11,595.7618181818182,6553.38,7,5,1.8333333333333333,3.25
C02612,6,412.9266666666667,2477.56,3,2,1.5,4.2
C02613,11,567.7545454545455,6245.3,4,2,2.75,4.125
C02614,12,710.4825000000001,8525.79,3,5,2.4,3.4285714285714284
C02615,12,458.6641666666667,5503.97,4,1,2.4,3.7
C02616,13,665.3153846153847,8649.1,7,4,2.6,4.125
C02617,6,636.3383333333333,3818.0299999999997,5,3,1.2,4.4
C02618,12,596.0291666666667,7152.35,3,4,2.0,4.5
C02619,9,622.5433333333333,5602.889999999999,4,0,1.8,4.166666666666667
C02620,10,387.995,3879.9500000000003,3,2,2.0,3.6
C02621,10,490.15599999999995,4901.5599999999995,7,3,2.5,3.25
C02622,10,571.852,5718.5199999999995,3,3,1.6666666666666667,3.1666666666666665
C02623,9,520.5444444444444,4684.9,3,3,1.5,4.4
C02624,6,733.4266666666667,4400.56,1,1,1.5,3.6666666666666665
C02625,10,558.521,5585.21,2,1,2.0,3.4
C02626,7,378.1471428571429,2647.03,5,1,2.3333333333333335,4.4
C02627,13,624.4584615384615,8117.96,3,2,2.1666666666666665,3.090909090909091
C02628,14,581.5378571428571,8141.53,5,7,2.3333333333333335,3.5555555555555554
C02629,10,382.195,3821.95,7,3,2.0,3.0
C02630,9,730.6600000000001,6575.9400000000005,3,1,1.8,3.875
C02631,5,514.162,2570.81,1,1,1.25,5.0
C02632,12,613.3733333333333,7360.48,4,4,2.0,3.8
C02633,6,510.40500000000003,3062.4300000000003,5,1,1.5,3.0
C02634,8,433.36375,3466.91,3,3,1.3333333333333333,3.8
C02635,4,452.5925,1810.37,1,1,1.0,2.0
C02636,12,468.0208333333333,5616.25,6,6,2.0,3.875
C02637,4,567.4575,2269.83,1,1,1.0,3.0
C02638,6,430.16,2580.96,2,2,1.5,3.75
C02639,6,805.6700000000001,4834.02,3,3,1.5,3.6
C02640,13,422.3184615384615,5490.139999999999,5,2,2.1666666666666665,3.0
C02641,10,744.264,7442.64,3,1,2.0,4.25
C02642,12,712.8925,8554.710000000001,6,2,2.0,3.5714285714285716
C02643,12,402.72333333333336,4832.68,4,0,2.4,4.111111111111111
C02644,3,243.27666666666664,729.8299999999999,1,1,1.5,3.3333333333333335
C02645,10,553.117,5531.17,1,3,2.0,4.666666666666667
C02646,10,454.45500000000004,4544.55,3,2,2.5,4.428571428571429
C02647,7,446.20285714285717,3123.42,2,2,2.3333333333333335,3.0
C02648,10,796.1769999999999,7961.7699999999995,3,3,1.6666666666666667,3.7142857142857144
C02649,10,498.329,4983.29,7,2,2.0,4.5
C02650,4,412.48249999999996,1649.9299999999998,2,2,1.0,0.0
C02651,10,536.899,5368.99,3,0,1.6666666666666667,3.4
C02652,5,503.57399999999996,2517.87,2,0,1.25,3.3333333333333335
C02653,10,413.535,4135.35,2,3,1.6666666666666667,3.2
C02654,10,551.068,5510.68,3,2,2.0,3.75
C02655,15,517.9806666666667,7769.71,4,3,3.0,4.555555555555555
C02656,14,528.9607142857143,7405.45,5,3,2.3333333333333335,4.5
C02657,3,446.67,1340.01,1,1,1.5,5.0
C02658,5,308.396,1541.98,4,1,1.25,3.6666666666666665
C02659,9,559.1644444444445,5032.4800000000005,3,1,1.8,3.1666666666666665
C02660,11,497.1390909090909,5468.53,4,3,2.2,3.75
C02661,7,802.7057142857142,5618.94,2,3,1.4,4.5
C02662,11,494.0972727272727,5435.07,3,1,2.75,4.333333333333333
C02663,9,468.74,4218.66,4,0,3.0,3.5
C02664,7,557.1142857142856,3899.7999999999997,5,3,1.4,4.166666666666667
C02665,8,411.86875,3294.95,5,1,2.0,4.714285714285714
C02666,13,635.3346153846154,8259.35,4,1,2.6,4.4
C02667,7,737.1428571428571,5160.0,4,2,1.4,3.0
C02668,6,890.4833333333332,5342.9,2,2,1.5,4.5
C02669,10,437.7320000000001,4377.320000000001,4,2,3.3333333333333335,4.333333333333333
C02670,11,436.57000000000005,4802.27,6,4,2.2,4.166666666666667
C02671,11,773.2854545454545,8506.14,5,3,2.2,3.7142857142857144
C02672,11,479.23454545454547,5271.58,6,2,2.2,4.0
C02673,10,674.9,6749.0,5,4,2.0,3.375
C02674,6,546.3983333333333,3278.39,0,2,2.0,4.2
C02675,10,837.1020000000001,8371.02,5,3,1.6666666666666667,3.125
C02676,8,831.57875,6652.63,3,0,2.0,4.285714285714286
C02677,10,494.425,4944.25,2,2,2.0,4.428571428571429
C02678,10,462.009,4620.09,4,5,2.0,3.75
C02679,11,605.6036363636363,6661.639999999999,4,3,1.8333333333333333,3.6666666666666665
C02680,9,569.4277777777777,5124.849999999999,2,4,1.8,2.3333333333333335
C02681,12,675.6058333333334,8107.27,4,2,2.4,3.5
C02682,5,607.768,3038.84,2,3,1.6666666666666667,3.5
C02683,8,600.50875,4804.07,4,0,1.6,3.5714285714285716
C02684,7,698.3000000000001,4888.1,2,1,1.75,3.0
C02685,8,506.07124999999996,4048.5699999999997,5,4,1.6,4.2
C02686,6,328.88,1973.28,2,1,2.0,4.0
C02687,9,890.4866666666667,8014.38,5,2,2.25,4.0
C02688,10,552.943,5529.43,3,3,2.5,4.166666666666667
C02689,6,463.5783333333333,2781.47,2,0,2.0,4.333333333333333
C02690,7,641.2585714285714,4488.8099999999995,4,2,1.75,4.166666666666667
C02691,5,336.404,1682.02,1,3,1.25,4.666666666666667
C02692,10,523.087,5230.87,6,3,2.0,4.4
C02693,7,812.592857142857,5688.15,3,2,1.4,4.5
C02694,14,750.4821428571429,10506.75,4,0,2.8,3.5
C02695,6,389.34,2336.04,1,1,1.2,3.2
C02696,8,613.4525,4907.62,4,1,2.6666666666666665,4.5
C02697,10,447.4,4474.0,2,2,1.6666666666666667,3.8
C02698,7,370.2371428571428,2591.66,1,1,1.75,5.0
C02699,9,431.5677777777778,3884.11,6,2,1.5,3.8
C02700,11,551.5109090909091,6066.62,6,3,1.8333333333333333,4.166666666666667
C02701,17,502.9358823529412,8549.91,9,6,2.8333333333333335,3.8
C02702,15,582.4293333333334,8736.44,6,4,2.5,4.111111111111111
C02703,13,444.9276923076923,5784.06,6,1,2.6,3.7
C02704,13,540.19,7022.47,4,1,2.1666666666666665,3.2857142857142856
C02705,15,779.1806666666668,11687.710000000001,5,3,3.0,3.111111111111111
C02706,6,533.4633333333334,3200.78,0,4,1.5,4.0
C02707,8,581.84625,4654.77,3,0,1.6,3.8333333333333335
C02708,5,633.008,3165.04,3,1,1.25,3.25
C02709,10,563.353,5633.53,5,3,1.6666666666666667,3.1666666666666665
C02710,7,577.3128571428572,4041.19,4,4,1.4,3.8333333333333335
C02711,1,534.77,534.77,1,0,1.0,4.0
C02712,13,743.7769230769231,9669.1,7,4,2.6,4.125
C02713,6,496.5216666666667,2979.13,0,2,1.5,3.6
C02714,9,633.8677777777777,5704.8099999999995,5,1,1.5,4.0
C02715,15,659.6846666666667,9895.27,6,4,2.5,3.7142857142857144
C02716,8,763.41625,6107.33,3,0,1.6,4.2
C02717,8,679.12875,5433.03,3,3,2.0,3.5714285714285716
C02718,7,489.5628571428571,3426.94,1,0,1.75,3.6666666666666665
C02719,9,562.8622222222223,5065.76,3,2,2.25,3.6
C02720,11,669.2563636363636,7361.82,3,4,1.8333333333333333,3.125
C02721,6,961.6466666666666,5769.88,3,2,1.5,3.8
C02722,5,813.1980000000001,4065.9900000000002,3,1,1.25,2.0
C02723,8,452.22,3617.76,4,3,2.0,5.0
C02724,6,572.9533333333333,3437.72,2,3,2.0,3.5
C02725,9,455.36555555555555,4098.29,3,3,2.25,3.4285714285714284
C02726,12,809.3983333333334,9712.78,6,4,3.0,4.222222222222222
C02727,10,448.75699999999995,4487.57,4,2,2.0,4.428571428571429
C02728,14,412.7721428571428,5778.8099999999995,2,3,2.3333333333333335,3.2857142857142856
C02729,8,674.9925,5399.94,1,1,2.0,3.5
C02730,9,937.0866666666667,8433.78,3,3,1.8,4.0
C02731,2,1123.0149999999999,2246.0299999999997,0,1,1.0,5.0
C02732,8,552.9087499999999,4423.2699999999995,4,1,1.6,4.0
C02733,6,430.24,2581.44,2,1,1.5,4.5
C02734,10,479.229,4792.29,5,1,2.0,3.4
C02735,9,429.57444444444445,3866.17,2,0,1.5,4.4
C02736,11,481.25363636363636,5293.79,5,1,2.2,4.111111111111111
C02737,6,695.16,4170.96,2,1,1.5,3.5
C02738,3,479.80333333333334,1439.41,1,0,1.0,4.5
C02739,5,394.086,1970.43,1,1,1.6666666666666667,3.75
C02740,15,662.938,9944.07,5,2,3.0,4.181818181818182
C02741,6,358.2866666666667,2149.7200000000003,3,2,1.2,4.166666666666667
C02742,8,399.82,3198.56,1,2,2.6666666666666665,4.5
C02743,13,500.7230769230769,6509.4,3,1,2.6,3.8
C02744,14,665.8735714285714,9322.23,5,3,2.3333333333333335,4.333333333333333
C02745,13,470.7076923076923,6119.2,3,2,2.6,4.5
C02746,7,359.1528571428571,2514.0699999999997,6,2,3.5,3.4
C02747,9,668.4266666666667,6015.84,4,2,1.8,2.5
C02748,8,607.02625,4856.21,4,3,2.0,3.857142857142857
C02749,13,440.36307692307696,5724.72,4,3,2.1666666666666665,4.4
C02750,9,561.6755555555555,5055.08,3,2,2.25,4.2
C02751,6,322.0083333333333,1932.05,4,3,2.0,4.0
C02752,13,378.59000000000003,4921.67,3,1,2.1666666666666665,4.0
C02753,7,471.2857142857143,3299.0,2,2,1.75,3.2
C02754,7,437.85857142857145,3065.01,4,1,1.75,4.0
C02755,12,611.3883333333333,7336.66,5,3,3.0,3.888888888888889
C02756,12,545.3275,6543.93,6,1,2.4,3.5714285714285716
C02757,6,731.1150000000001,4386.6900000000005,3,3,1.2,4.5
C02758,4,647.72,2590.88,2,1,2.0,4.5
C02759,5,364.122,1820.6100000000001,2,0,1.6666666666666667,4.5
C02760,12,416.9466666666667,5003.360000000001,5,1,2.4,3.7
C02761,11,882.6909090909091,9709.6,4,1,2.2,4.166666666666667
C02762,6,467.4683333333333,2804.81,2,0,1.5,3.6666666666666665
C02763,10,731.6800000000001,7316.8,3,5,2.5,4.571428571428571
C02764,4,666.1075000000001,2664.4300000000003,0,1,1.3333333333333333,5.0
C02765,6,750.2533333333334,4501.52,3,2,1.5,3.8
C02766,8,645.09875,5160.79,3,0,2.0,3.5
C02767,8,611.09,4888.72,5,0,2.6666666666666665,3.8333333333333335
C02768,6,423.68666666666667,2542.12,1,1,2.0,4.0
C02769,14,535.9678571428572,7503.55,6,0,2.8,3.875
C02770,8,413.6375,3309.1,1,1,2.0,3.6666666666666665
C02771,12,822.0958333333333,9865.15,6,2,2.4,3.6666666666666665
C02772,11,691.4418181818181,7605.86,2,2,1.8333333333333333,4.166666666666667
C02773,12,557.9841666666667,6695.81,5,2,2.0,4.125
C02774,14,628.1021428571429,8793.43,4,4,3.5,4.25
C02775,9,553.3944444444445,4980.55,2,1,1.8,4.6
C02776,7,533.2771428571428,3732.94,0,2,2.3333333333333335,4.0
C02777,7,673.8485714285715,4716.9400000000005,1,0,1.1666666666666667,4.0
C02778,6,628.7116666666667,3772.27,3,3,1.5,4.5
C02779,8,417.51875,3340.15,1,6,2.6666666666666665,4.4
C02780,13,506.0646153846154,6578.84,4,1,2.6,3.6666666666666665
C02781,9,512.6955555555555,4614.26,3,2,2.25,3.0
C02782,11,398.71181818181816,4385.83,4,1,2.75,4.125
C02783,7,567.9885714285714,3975.92,4,4,1.75,4.0
C02784,14,634.7357142857143,8886.3,8,4,2.3333333333333335,4.428571428571429
C02785,7,862.8071428571428,6039.65,2,1,1.4,3.3333333333333335
C02786,10,399.619,3996.19,2,2,2.0,4.0
C02787,10,741.954,7419.54,3,3,2.0,3.6666666666666665
C02788,2,357.675,715.35,0,0,1.0,4.0
C02789,9,747.021111111111,6723.19,3,0,2.25,4.125
C02790,13,547.1007692307692,7112.3099999999995,6,2,2.6,4.6
C02791,11,581.8154545454545,6399.969999999999,4,2,1.8333333333333333,2.8
C02792,5,532.0,2660.0,1,2,2.5,4.666666666666667
C02793,11,505.4654545454545,5560.12,3,3,1.8333333333333333,4.428571428571429
C02794,10,611.228,6112.28,2,3,2.5,3.5
C02795,7,397.8614285714286,2785.03,5,1,1.4,3.8
C02796,8,531.46875,4251.75,5,2,2.0,3.2
C02797,13,519.8661538461539,6758.26,7,0,2.1666666666666665,4.0
C02798,9,532.49,4792.41,3,1,1.8,4.25
C02799,9,725.9333333333333,6533.4,5,4,1.8,4.166666666666667
C02800,6,695.5949999999999,4173.57,4,3,1.5,4.0
C02801,11,322.00636363636363,3542.0699999999997,4,2,2.2,4.0
C02802,6,716.5966666666667,4299.58,3,0,2.0,4.75
C02803,8,370.615,2964.92,3,3,1.3333333333333333,3.375
C02804,14,398.86785714285713,5584.15,5,6,2.8,4.111111111111111
C02805,6,706.415,4238.49,4,3,1.2,4.0
C02806,7,510.98,3576.86,2,1,1.75,3.25
C02807,11,748.7963636363637,8236.76,3,2,2.2,3.888888888888889
C02808,10,704.2149999999999,7042.15,5,6,2.0,3.8333333333333335
C02809,11,586.0590909090909,6446.65,2,4,2.2,4.142857142857143
C02810,10,494.02200000000005,4940.22,4,1,2.0,5.0
C02811,10,418.476,4184.76,8,3,2.0,4.625
C02812,10,564.059,5640.59,3,3,2.0,3.1666666666666665
C02813,12,392.31583333333333,4707.79,6,4,2.0,3.8
C02814,12,408.31666666666666,4899.8,5,0,2.4,3.4
C02815,4,957.2825,3829.13,1,0,1.3333333333333333,4.333333333333333
C02816,14,850.9914285714286,11913.880000000001,6,5,2.8,4.6
C02817,15,682.4186666666667,10236.28,6,5,3.75,4.0
C02818,10,587.601,5876.01,4,1,1.6666666666666667,3.4285714285714284
C02819,11,445.53,4900.83,6,0,1.8333333333333333,4.5
C02820,16,650.97375,10415.58,4,2,2.6666666666666665,3.5
C02821,9,399.54333333333335,3595.8900000000003,3,4,3.0,4.0
C02822,10,666.204,6662.04,3,2,2.5,3.6666666666666665
C02823,11,540.2654545454545,5942.92,6,3,2.75,3.857142857142857
C02824,9,467.49666666666667,4207.47,4,2,3.0,4.166666666666667
C02825,13,538.9123076923076,7005.86,5,2,2.6,3.625
C02826,7,728.147142857143,5097.030000000001,1,2,1.1666666666666667,4.0
C02827,6,635.0266666666666,3810.16,5,1,1.2,2.3333333333333335
C02828,5,629.604,3148.02,1,1,1.25,4.0
C02829,14,462.1028571428572,6469.4400000000005,5,4,2.3333333333333335,4.625
C02830,10,675.856,6758.56,3,1,2.0,3.1666666666666665
C02831,10,365.901,3659.01,3,4,1.6666666666666667,3.7142857142857144
C02832,14,556.0035714285715,7784.05,5,5,2.3333333333333335,3.4
C02833,7,475.4814285714286,3328.37,4,2,1.75,3.5
C02834,8,464.95875,3719.67,4,1,2.0,3.5
C02835,4,590.1475,2360.59,2,2,1.3333333333333333,5.0
C02836,5,853.93,4269.65,3,1,1.25,2.0
C02837,7,501.42,3509.94,3,2,1.75,4.6
C02838,8,564.17875,4513.43,3,3,1.6,3.6666666666666665
C02839,12,683.3158333333332,8199.789999999999,1,4,2.0,3.6666666666666665
C02840,9,546.6111111111111,4919.5,3,4,1.8,3.5714285714285716
C02841,10,656.444,6564.44,4,2,2.0,3.0
C02842,10,478.26300000000003,4782.63,5,3,2.0,4.142857142857143
C02843,7,693.6342857142857,4855.4400000000005,3,0,1.75,3.4
C02844,15,464.4646666666667,6966.97,6,6,2.5,3.6153846153846154
C02845,14,418.81928571428574,5863.47,6,5,2.3333333333333335,3.6
C02846,5,702.462,3512.31,2,0,1.6666666666666667,4.5
C02847,9,649.1433333333333,5842.29,2,1,1.8,4.0
C02848,13,669.6676923076923,8705.68,6,4,2.1666666666666665,3.857142857142857
C02849,10,604.772,6047.72,1,2,2.0,4.571428571428571
C02850,10,518.7270000000001,5187.27,3,2,2.0,3.6666666666666665
C02851,9,338.63,3047.67,5,2,1.8,3.5714285714285716
C02852,6,554.3283333333334,3325.9700000000003,2,2,1.2,3.3333333333333335
C02853,11,679.38,7473.18,3,1,2.2,4.428571428571429
C02854,12,592.4083333333334,7108.900000000001,7,3,2.0,4.111111111111111
C02855,8,760.26,6082.08,5,0,1.3333333333333333,3.25
C02856,5,673.158,3365.79,1,1,1.25,4.333333333333333
C02857,12,408.9608333333333,4907.53,6,0,2.0,3.75
C02858,13,522.6476923076923,6794.42,4,1,2.6,4.0
C02859,8,848.27625,6786.21,4,6,2.0,4.0
C02860,16,752.495,12039.92,7,4,3.2,3.375
C02861,13,591.4407692307692,7688.73,5,5,3.25,4.0
C02862,5,686.616,3433.08,0,1,1.25,3.0
C02863,6,511.8416666666667,3071.05,3,0,1.5,3.6666666666666665
C02864,10,544.14,5441.4,2,4,2.0,3.7142857142857144
C02865,11,624.5463636363637,6870.01,5,2,1.8333333333333333,4.0
C02866,10,450.066,4500.66,3,2,2.0,4.6
C02867,12,668.9441666666667,8027.33,4,5,2.4,3.7777777777777777
C02868,9,473.5944444444444,4262.349999999999,4,3,1.8,4.25
C02869,6,532.8666666666667,3197.2,3,1,2.0,3.6666666666666665
C02870,2,506.71,1013.42,1,1,1.0,4.0
C02871,5,739.582,3697.91,3,1,1.25,3.75
C02872,14,425.4042857142857,5955.66,2,4,2.8,4.0
C02873,7,470.52857142857147,3293.7000000000003,4,2,1.75,4.0
C02874,7,694.3771428571428,4860.639999999999,5,1,2.3333333333333335,3.2
C02875,5,437.092,2185.46,2,1,1.25,4.0
C02876,5,582.8,2914.0,1,1,1.25,4.333333333333333
C02877,6,570.7566666666667,3424.54,3,1,2.0,4.0
C02878,5,533.784,2668.92,2,1,1.6666666666666667,3.25
C02879,12,680.3158333333333,8163.79,8,3,2.4,2.5
C02880,5,642.134,3210.67,3,0,1.25,2.0
C02881,4,698.8050000000001,2795.2200000000003,2,1,1.0,4.0
C02882,9,560.57,5045.13,3,2,2.25,3.0
C02883,8,437.67125,3501.37,2,0,1.6,3.6666666666666665
C02884,7,648.1914285714286,4537.34,2,0,1.75,3.5
C02885,12,653.0808333333333,7836.97,3,3,2.0,3.8
C02886,5,265.648,1328.24,3,2,1.25,4.5
C02887,12,739.12,8869.44,3,1,2.4,3.7142857142857144
C02888,11,522.4536363636363,5746.99,4,7,1.8333333333333333,4.142857142857143
C02889,10,648.639,6486.39,5,1,2.0,4.8
C02890,7,485.11571428571426,3395.81,2,2,2.3333333333333335,3.5
C02891,6,643.6533333333333,3861.92,4,1,1.5,4.2
C02892,9,454.9088888888889,4094.18,4,1,3.0,4.571428571428571
C02893,12,437.2808333333333,5247.37,6,2,2.4,3.375
C02894,4,471.5275,1886.11,1,2,1.3333333333333333,4.0
C02895,14,653.6035714285715,9150.45,5,2,2.3333333333333335,3.6
C02896,13,570.5215384615384,7416.78,5,3,2.1666666666666665,4.125
C02897,12,463.3025,5559.63,4,2,3.0,3.9
C02898,12,624.3191666666667,7491.83,4,1,3.0,4.0
C02899,10,651.321,6513.21,4,3,2.0,4.0
C02900,11,472.87454545454545,5201.62,4,2,2.75,3.75
C02901,8,464.42125,3715.37,3,2,1.6,3.6
C02902,11,458.1809090909091,5039.99,7,1,2.2,4.111111111111111
C02903,8,478.76625,3830.13,2,2,1.6,4.0
C02904,5,376.92999999999995,1884.6499999999999,2,1,1.6666666666666667,4.666666666666667
C02905,6,691.8316666666666,4150.99,0,2,1.5,4.666666666666667
C02906,4,447.5575,1790.23,3,2,1.3333333333333333,3.0
C02907,7,542.1142857142858,3794.8,3,1,1.4,4.5
C02908,10,669.088,6690.88,3,2,1.6666666666666667,3.625
C02909,13,544.9615384615385,7084.5,2,1,2.6,3.7
C02910,9,573.9955555555556,5165.96,4,2,1.8,4.0
C02911,10,664.515,6645.15,3,3,2.0,4.25
C02912,12,464.03583333333336,5568.43,6,3,2.4,4.142857142857143
C02913,5,309.402,1547.01,2,1,1.25,3.0
C02914,5,571.054,2855.27,1,2,2.5,3.0
C02915,15,436.0833333333333,6541.25,6,5,2.5,4.5
C02916,8,881.41,7051.28,2,0,2.6666666666666665,4.333333333333333
C02917,10,495.28599999999994,4952.86,3,4,2.5,4.6
C02918,15,482.6853333333333,7240.28,9,6,2.5,4.1
C02919,9,596.74,5370.66,3,2,1.8,4.333333333333333
C02920,12,576.8016666666666,6921.62,4,2,2.0,4.333333333333333
C02921,8,850.83,6806.64,1,0,1.6,3.4285714285714284
C02922,16,504.505,8072.08,4,4,2.6666666666666665,3.5833333333333335
C02923,7,905.3085714285714,6337.16,2,4,1.4,4.0
C02924,11,532.3036363636364,5855.34,6,7,2.2,4.25
C02925,13,640.8930769230769,8331.61,5,1,2.1666666666666665,3.875
C02926,18,414.30277777777775,7457.45,9,4,3.0,3.8181818181818183
C02927,9,536.0266666666666,4824.24,3,5,1.8,3.5
C02928,11,536.3436363636364,5899.78,5,1,1.8333333333333333,4.166666666666667
C02929,8,687.2775,5498.22,4,0,1.6,3.4285714285714284
C02930,8,464.65625,3717.25,1,1,2.0,3.5714285714285716
C02931,6,377.3666666666666,2264.2,3,1,1.5,5.0
C02932,7,539.3671428571428,3775.5699999999997,0,4,1.4,3.3333333333333335
C02933,8,663.46875,5307.75,3,3,2.0,4.25
C02934,15,561.6293333333334,8424.44,3,3,2.5,4.0
C02935,15,498.12666666666667,7471.9,3,5,3.0,4.0
C02936,10,729.949,7299.49,5,4,1.6666666666666667,3.142857142857143
C02937,8,558.74875,4469.99,2,2,2.0,4.75
C02938,7,566.9842857142856,3968.89,3,0,1.75,4.0
C02939,7,1009.5128571428571,7066.59,2,3,1.4,3.3333333333333335
C02940,15,480.34666666666664,7205.2,3,3,3.0,3.5833333333333335
C02941,8,710.3175,5682.54,5,2,2.0,4.166666666666667
C02942,3,1010.3833333333333,3031.15,0,1,1.5,5.0
C02943,7,733.8042857142856,5136.629999999999,3,2,1.4,4.5
C02944,15,505.3233333333334,7579.85,5,5,2.5,3.7
C02945,12,520.045,6240.54,2,2,2.0,3.6666666666666665
C02946,8,530.7875,4246.3,3,3,1.6,4.166666666666667
C02947,11,809.5045454545453,8904.55,5,4,2.2,4.5
C02948,9,534.7622222222221,4812.86,7,2,1.8,3.2
C02949,14,541.3428571428572,7578.8,6,6,2.3333333333333335,3.6666666666666665
C02950,9,989.6233333333334,8906.61,2,3,3.0,3.857142857142857
C02951,7,598.2071428571428,4187.45,2,1,1.4,4.0
C02952,10,501.975,5019.75,5,3,1.6666666666666667,4.0
C02953,13,430.71846153846155,5599.34,5,6,2.6,3.857142857142857
C02954,9,563.1377777777777,5068.24,3,2,1.5,4.75
C02955,5,764.1940000000001,3820.9700000000003,0,1,1.6666666666666667,3.3333333333333335
C02956,10,602.0730000000001,6020.7300000000005,2,1,2.0,3.0
C02957,12,564.1850000000001,6770.22,6,4,2.0,3.5
C02958,8,376.68875,3013.51,3,3,2.0,3.1666666666666665
C02959,6,436.2616666666666,2617.5699999999997,1,2,1.2,4.0
C02960,15,621.138,9317.07,6,2,3.75,3.769230769230769
C02961,5,799.38,3996.9,1,2,1.25,4.5
C02962,5,738.714,3693.57,3,2,2.5,3.75
C02963,13,717.6523076923077,9329.48,7,7,2.1666666666666665,3.909090909090909
C02964,8,551.02,4408.16,2,4,1.6,3.8
C02965,8,627.7425000000001,5021.9400000000005,3,2,1.6,4.428571428571429
C02966,8,377.15125,3017.21,3,5,2.0,4.4
C02967,8,527.975,4223.8,4,4,2.6666666666666665,4.142857142857143
