customer_id,total_orders,avg_order_value,total_spending,weekend_orders,late_night_orders,ordering_frequency,avg_rating_given,cluster,segment_name
C02456,12,616.6216666666667,7399.46,6,4,2.4,3.5,1,Highly Engaged / High-Value Customers
C02457,12,447.3375,5368.05,5,2,2.0,4.0,1,Highly Engaged / High-Value Customers
C02458,8,495.5925,3964.74,4,3,1.6,3.0,0,Occasional / Lower-Engagement Customers
C02459,7,280.5757142857143,1964.03,1,2,2.333333333333333,4.25,0,Occasional / Lower-Engagement Customers
C02460,7,585.2971428571428,4097.08,2,1,1.4,4.333333333333333,0,Occasional / Lower-Engagement Customers
C02461,8,485.0225,3880.18,2,0,1.6,4.25,0,Occasional / Lower-Engagement Customers
C02462,12,424.025,5088.3,2,1,2.4,3.75,0,Occasional / Lower-Engagement Customers
C02463,6,420.3333333333333,2522.0,5,0,1.5,3.8,0,Occasional / Lower-Engagement Customers
C02464,12,729.8933333333333,8758.72,5,4,2.0,3.0,1,Highly Engaged / High-Value Customers
C02465,7,611.0428571428572,4277.3,2,0,1.4,4.0,0,Occasional / Lower-Engagement Customers
C02466,5,761.5640000000001,3807.82,3,2,1.25,4.0,0,Occasional / Lower-Engagement Customers
C02467,8,652.605,5220.84,1,2,2.6666666666666665,5.0,0,Occasional / Lower-Engagement Customers
C02468,7,543.3199999999999,3803.24,1,1,1.75,3.8,0,Occasional / Lower-Engagement Customers
C02469,9,805.1944444444445,7246.75,4,3,1.5,4.285714285714286,1,Highly Engaged / High-Value Customers
C02470,12,476.7991666666667,5721.59,5,4,3.0,4.0,1,Highly Engaged / High-Value Customers
C02471,11,644.7609090909091,7092.37,2,3,1.8333333333333333,4.25,1,Highly Engaged / High-Value Customers
C02472,12,601.115,7213.38,3,2,2.4,4.5,1,Highly Engaged / High-Value Customers
C02473,11,338.67454545454547,3725.42,4,2,2.2,4.111111111111111,0,Occasional / Lower-Engagement Customers
C02474,8,836.705,6693.64,2,6,1.3333333333333333,3.5,1,Highly Engaged / High-Value Customers
C02475,7,564.4385714285714,3951.07,1,2,1.75,4.333333333333333,0,Occasional / Lower-Engagement Customers
C02476,10,612.613,6126.13,3,1,2.0,3.5,0,Occasional / Lower-Engagement Customers
C02477,11,569.2609090909091,6261.87,5,4,2.2,4.2,1,Highly Engaged / High-Value Customers
C02478,6,566.5633333333334,3399.38,2,2,1.2,4.5,0,Occasional / Lower-Engagement Customers
C02479,5,742.512,3712.56,1,1,1.25,3.333333333333333,0,Occasional / Lower-Engagement Customers
C02480,8,520.92375,4167.39,2,0,2.0,4.0,0,Occasional / Lower-Engagement Customers
C02481,5,392.12,1960.6,3,2,1.25,3.6666666666666665,0,Occasional / Lower-Engagement Customers
C02482,12,587.7733333333333,7053.28,5,2,2.4,4.125,1,Highly Engaged / High-Value Customers
C02483,8,521.77125,4174.17,4,2,1.6,4.285714285714286,0,Occasional / Lower-Engagement Customers
C02484,9,340.5255555555556,3064.73,2,3,1.8,2.25,0,Occasional / Lower-Engagement Customers
C02485,9,480.6544444444445,4325.89,4,1,1.8,4.25,0,Occasional / Lower-Engagement Customers
C02486,13,486.86615384615385,6329.26,6,6,2.6,4.333333333333333,1,Highly Engaged / High-Value Customers
C02487,9,570.8377777777778,5137.54,4,3,1.8,3.6666666666666665,0,Occasional / Lower-Engagement Customers
C02488,6,621.2116666666667,3727.27,3,0,2.0,4.666666666666667,0,Occasional / Lower-Engagement Customers
C02489,9,415.7644444444445,3741.88,3,4,1.5,3.8333333333333335,0,Occasional / Lower-Engagement Customers
C02490,14,528.4449999999999,7398.23,4,4,2.333333333333333,4.0,1,Highly Engaged / High-Value Customers
C02491,5,790.0559999999999,3950.28,2,1,1.25,4.2,0,Occasional / Lower-Engagement Customers
C02492,7,419.18,2934.26,3,2,1.4,4.5,0,Occasional / Lower-Engagement Customers
C02493,10,576.755,5767.55,3,2,1.6666666666666667,3.7142857142857135,0,Occasional / Lower-Engagement Customers
C02494,7,450.6928571428571,3154.85,1,2,1.1666666666666667,4.0,0,Occasional / Lower-Engagement Customers
C02495,2,633.605,1267.21,0,0,1.0,5.0,0,Occasional / Lower-Engagement Customers
C02496,8,461.36875,3690.95,1,4,2.0,4.0,0,Occasional / Lower-Engagement Customers
C02497,6,469.81666666666666,2818.9,3,2,1.5,2.5,0,Occasional / Lower-Engagement Customers
C02498,9,562.76,5064.84,4,6,1.5,3.4,1,Highly Engaged / High-Value Customers
C02499,5,647.07,3235.3500000000004,2,1,1.6666666666666667,3.5,0,Occasional / Lower-Engagement Customers
C02500,12,568.6333333333333,6823.6,3,1,2.0,3.272727272727273,1,Highly Engaged / High-Value Customers
C02501,10,522.988,5229.88,8,4,2.0,4.2,1,Highly Engaged / High-Value Customers
C02502,8,582.0975,4656.78,5,3,1.3333333333333333,4.5,0,Occasional / Lower-Engagement Customers
C02503,7,494.7742857142857,3463.42,5,1,2.333333333333333,4.333333333333333,0,Occasional / Lower-Engagement Customers
C02504,9,742.7444444444444,6684.7,4,0,2.25,4.142857142857143,1,Highly Engaged / High-Value Customers
C02505,8,433.19625,3465.57,4,2,2.0,3.571428571428572,0,Occasional / Lower-Engagement Customers
C02506,12,336.21666666666664,4034.6,7,4,2.4,4.4,1,Highly Engaged / High-Value Customers
C02507,8,439.25375,3514.03,1,0,2.0,5.0,0,Occasional / Lower-Engagement Customers
C02508,7,430.0442857142857,3010.31,5,1,1.75,3.5,0,Occasional / Lower-Engagement Customers
C02509,6,406.96,2441.76,2,2,1.5,4.2,0,Occasional / Lower-Engagement Customers
C02510,10,368.344,3683.44,9,2,2.0,4.222222222222222,1,Highly Engaged / High-Value Customers
C02511,9,519.5577777777778,4676.02,2,4,1.8,3.0,0,Occasional / Lower-Engagement Customers
C02512,12,649.9041666666667,7798.85,5,4,2.4,4.6,1,Highly Engaged / High-Value Customers
C02513,12,580.7183333333334,6968.62,6,6,2.4,3.8333333333333335,1,Highly Engaged / High-Value Customers
C02514,11,603.7600000000001,6641.360000000001,5,2,1.8333333333333333,3.6666666666666665,1,Highly Engaged / High-Value Customers
C02515,5,543.0200000000001,2715.1000000000004,3,0,1.6666666666666667,4.0,0,Occasional / Lower-Engagement Customers
C02516,7,374.7642857142857,2623.35,3,1,1.75,4.5,0,Occasional / Lower-Engagement Customers
C02517,5,766.196,3830.98,1,2,1.6666666666666667,5.0,0,Occasional / Lower-Engagement Customers
C02518,8,508.69875,4069.59,4,2,2.0,4.333333333333333,0,Occasional / Lower-Engagement Customers
C02519,10,564.876,5648.76,5,4,2.0,3.555555555555556,1,Highly Engaged / High-Value Customers
C02520,10,486.344,4863.44,6,4,1.6666666666666667,4.142857142857143,1,Highly Engaged / High-Value Customers
C02521,6,344.6333333333334,2067.8,1,0,3.0,3.8,0,Occasional / Lower-Engagement Customers
C02522,3,553.0066666666667,1659.02,1,1,1.0,3.5,0,Occasional / Lower-Engagement Customers
C02523,7,391.3285714285715,2739.3,3,2,1.75,4.6,0,Occasional / Lower-Engagement Customers
C02524,8,676.505,5412.04,2,2,2.0,3.6,0,Occasional / Lower-Engagement Customers
C02525,14,656.4628571428572,9190.48,4,6,2.8,4.222222222222222,1,Highly Engaged / High-Value Customers
C02526,8,450.17875,3601.43,5,0,2.0,2.4,0,Occasional / Lower-Engagement Customers
C02527,10,739.059,7390.59,3,4,2.0,4.142857142857143,1,Highly Engaged / High-Value Customers
C02528,7,418.7642857142857,2931.35,2,3,2.333333333333333,4.0,0,Occasional / Lower-Engagement Customers
C02529,4,463.7425,1854.97,1,1,1.3333333333333333,3.333333333333333,0,Occasional / Lower-Engagement Customers
C02530,11,388.4172727272728,4272.59,4,1,2.2,4.0,0,Occasional / Lower-Engagement Customers
C02531,4,489.315,1957.26,2,1,1.0,4.333333333333333,0,Occasional / Lower-Engagement Customers
C02532,7,525.3071428571428,3677.15,3,1,2.333333333333333,4.2,0,Occasional / Lower-Engagement Customers
C02533,13,666.9838461538461,8670.789999999999,4,4,2.1666666666666665,3.7777777777777777,1,Highly Engaged / High-Value Customers
C02534,13,508.6269230769231,6612.15,4,6,2.1666666666666665,4.25,1,Highly Engaged / High-Value Customers
C02535,11,692.3145454545455,7615.46,1,3,1.8333333333333333,3.8333333333333335,1,Highly Engaged / High-Value Customers
C02536,13,509.1715384615385,6619.2300000000005,4,1,2.1666666666666665,3.2222222222222223,1,Highly Engaged / High-Value Customers
C02537,9,306.0733333333333,2754.66,3,2,1.8,3.4285714285714284,0,Occasional / Lower-Engagement Customers
C02538,13,601.5630769230769,7820.32,4,2,3.25,4.111111111111111,1,Highly Engaged / High-Value Customers
C02539,11,458.3272727272728,5041.6,3,4,1.8333333333333333,4.0,1,Highly Engaged / High-Value Customers
C02540,9,432.2988888888889,3890.69,5,3,1.5,2.833333333333333,0,Occasional / Lower-Engagement Customers
C02541,4,708.965,2835.86,2,1,2.0,3.6666666666666665,0,Occasional / Lower-Engagement Customers
C02542,7,277.2728571428571,1940.91,2,2,1.4,4.0,0,Occasional / Lower-Engagement Customers
C02543,10,621.693,6216.93,5,3,2.5,4.25,1,Highly Engaged / High-Value Customers
C02544,6,744.7933333333334,4468.76,2,3,2.0,3.6666666666666665,0,Occasional / Lower-Engagement Customers
C02545,11,625.9154545454545,6885.07,8,3,1.8333333333333333,4.571428571428571,1,Highly Engaged / High-Value Customers
C02546,10,511.088,5110.88,6,3,2.0,4.0,1,Highly Engaged / High-Value Customers
C02547,18,611.4922222222223,11006.86,7,3,3.6,3.75,1,Highly Engaged / High-Value Customers
C02548,6,402.36,2414.16,3,1,1.2,2.0,0,Occasional / Lower-Engagement Customers
C02549,15,456.1646666666666,6842.469999999999,3,4,3.0,4.125,1,Highly Engaged / High-Value Customers
C02550,8,549.9525,4399.62,5,2,1.6,3.5,0,Occasional / Lower-Engagement Customers
C02551,5,804.0600000000001,4020.3,1,1,1.25,4.0,0,Occasional / Lower-Engagement Customers
C02552,10,528.313,5283.13,6,1,2.0,3.8,1,Highly Engaged / High-Value Customers
C02553,11,535.5145454545454,5890.66,6,3,2.2,4.5,1,Highly Engaged / High-Value Customers
C02554,12,508.8058333333333,6105.67,7,2,2.4,3.5,1,Highly Engaged / High-Value Customers
C02555,8,628.01875,5024.15,2,1,2.0,4.333333333333333,0,Occasional / Lower-Engagement Customers
C02556,5,496.3860000000001,2481.9300000000003,1,2,1.25,4.666666666666667,0,Occasional / Lower-Engagement Customers
C02557,9,700.9433333333333,6308.49,6,2,1.8,3.5,1,Highly Engaged / High-Value Customers
C02558,10,445.433,4454.33,4,4,2.0,2.571428571428572,1,Highly Engaged / High-Value Customers
C02559,7,408.4057142857143,2858.84,3,1,1.75,3.4,0,Occasional / Lower-Engagement Customers
C02560,12,518.1825,6218.19,3,3,2.0,3.6666666666666665,1,Highly Engaged / High-Value Customers
C02561,14,666.7785714285714,9334.9,6,3,3.5,3.9,1,Highly Engaged / High-Value Customers
C02562,10,611.607,6116.07,5,3,1.6666666666666667,3.857142857142857,1,Highly Engaged / High-Value Customers
C02563,6,295.43,1772.5800000000002,1,0,1.5,4.25,0,Occasional / Lower-Engagement Customers
C02564,11,516.5518181818181,5682.07,3,2,2.75,3.7142857142857135,1,Highly Engaged / High-Value Customers
C02565,14,418.4692857142857,5858.57,3,4,2.8,4.0,1,Highly Engaged / High-Value Customers
C02566,7,487.79857142857145,3414.59,5,4,1.1666666666666667,3.8333333333333335,0,Occasional / Lower-Engagement Customers
C02567,6,749.335,4496.01,1,1,3.0,2.6666666666666665,0,Occasional / Lower-Engagement Customers
C02568,11,627.9709090909091,6907.68,5,6,2.2,3.625,1,Highly Engaged / High-Value Customers
C02569,7,456.1842857142857,3193.29,1,1,1.4,4.0,0,Occasional / Lower-Engagement Customers
C02570,11,832.3572727272727,9155.93,5,4,1.8333333333333333,3.8333333333333335,1,Highly Engaged / High-Value Customers
C02571,6,810.5133333333333,4863.08,0,1,1.2,4.0,0,Occasional / Lower-Engagement Customers
C02572,10,651.758,6517.58,3,2,1.6666666666666667,3.6666666666666665,0,Occasional / Lower-Engagement Customers
C02573,15,621.5606666666666,9323.41,9,4,2.5,3.6666666666666665,1,Highly Engaged / High-Value Customers
C02574,9,514.4277777777777,4629.849999999999,2,1,2.25,3.75,0,Occasional / Lower-Engagement Customers
C02575,8,825.4925000000001,6603.9400000000005,2,2,1.6,4.6,0,Occasional / Lower-Engagement Customers
C02576,10,488.466,4884.66,3,2,2.0,4.5,0,Occasional / Lower-Engagement Customers
C02577,11,854.7136363636364,9401.85,4,4,1.8333333333333333,4.166666666666667,1,Highly Engaged / High-Value Customers
C02578,11,447.2336363636363,4919.57,3,4,1.8333333333333333,3.625,1,Highly Engaged / High-Value Customers
C02579,11,682.1,7503.1,8,3,2.2,4.2,1,Highly Engaged / High-Value Customers
C02580,5,606.0219999999999,3030.11,2,0,1.6666666666666667,4.333333333333333,0,Occasional / Lower-Engagement Customers
C02581,9,748.1844444444445,6733.66,4,1,1.8,3.0,0,Occasional / Lower-Engagement Customers
C02582,5,604.426,3022.13,1,2,1.25,5.0,0,Occasional / Lower-Engagement Customers
C02583,7,674.7914285714286,4723.54,3,0,1.1666666666666667,3.4,0,Occasional / Lower-Engagement Customers
C02584,9,479.1488888888889,4312.34,3,3,1.8,4.571428571428571,0,Occasional / Lower-Engagement Customers
C02585,9,580.3655555555556,5223.29,4,3,1.8,4.166666666666667,0,Occasional / Lower-Engagement Customers
C02586,10,516.822,5168.22,5,2,1.6666666666666667,4.0,0,Occasional / Lower-Engagement Customers
C02587,10,578.415,5784.15,4,2,2.0,4.142857142857143,1,Highly Engaged / High-Value Customers
C02588,12,658.1683333333334,7898.02,2,2,3.0,4.25,1,Highly Engaged / High-Value Customers
C02589,11,350.6963636363636,3857.66,4,1,2.2,3.5,0,Occasional / Lower-Engagement Customers
C02590,10,407.294,4072.94,4,3,2.0,3.571428571428572,0,Occasional / Lower-Engagement Customers
C02591,7,689.1428571428571,4824.0,1,1,1.75,4.75,0,Occasional / Lower-Engagement Customers
C02592,7,437.86285714285714,3065.04,5,2,1.4,3.8333333333333335,0,Occasional / Lower-Engagement Customers
C02593,4,714.005,2856.02,2,3,2.0,4.333333333333333,0,Occasional / Lower-Engagement Customers
C02594,11,528.5636363636364,5814.200000000001,7,2,2.2,3.1666666666666665,1,Highly Engaged / High-Value Customers
C02595,9,766.3511111111111,6897.16,4,3,1.8,3.8333333333333335,1,Highly Engaged / High-Value Customers
C02596,12,496.3683333333333,5956.42,5,4,2.0,4.6,1,Highly Engaged / High-Value Customers
C02597,11,577.5218181818182,6352.74,3,4,1.8333333333333333,3.888888888888889,1,Highly Engaged / High-Value Customers
C02598,7,342.9485714285715,2400.6400000000003,3,2,1.4,4.0,0,Occasional / Lower-Engagement Customers
C02599,6,394.17,2365.02,2,0,1.5,4.25,0,Occasional / Lower-Engagement Customers
C02600,7,849.0614285714286,5943.43,2,1,1.1666666666666667,4.166666666666667,0,Occasional / Lower-Engagement Customers
C02601,15,675.9973333333332,10139.96,5,2,2.5,4.454545454545454,1,Highly Engaged / High-Value Customers
C02602,12,546.6491666666667,6559.79,3,5,3.0,3.625,1,Highly Engaged / High-Value Customers
C02603,11,582.0336363636363,6402.37,5,2,2.2,3.8333333333333335,1,Highly Engaged / High-Value Customers
C02604,7,647.592857142857,4533.15,4,1,1.75,4.0,0,Occasional / Lower-Engagement Customers
C02605,9,600.3888888888889,5403.5,4,0,2.25,4.0,0,Occasional / Lower-Engagement Customers
C02606,8,394.83875,3158.71,5,2,1.6,4.0,0,Occasional / Lower-Engagement Customers
C02607,7,573.49,4014.43,2,2,1.4,4.333333333333333,0,Occasional / Lower-Engagement Customers
C02608,7,513.2828571428571,3592.98,3,0,1.75,2.8,0,Occasional / Lower-Engagement Customers
C02609,6,499.5683333333333,2997.41,0,2,2.0,4.75,0,Occasional / Lower-Engagement Customers
C02610,11,658.6036363636364,7244.64,3,1,1.8333333333333333,3.5,1,Highly Engaged / High-Value Customers
C02611,11,595.7618181818182,6553.38,7,5,1.8333333333333333,3.25,1,Highly Engaged / High-Value Customers
C02612,6,412.9266666666667,2477.56,3,2,1.5,4.2,0,Occasional / Lower-Engagement Customers
C02613,11,567.7545454545455,6245.3,4,2,2.75,4.125,1,Highly Engaged / High-Value Customers
C02614,12,710.4825000000001,8525.79,3,5,2.4,3.4285714285714284,1,Highly Engaged / High-Value Customers
C02615,12,458.6641666666667,5503.97,4,1,2.4,3.7,1,Highly Engaged / High-Value Customers
C02616,13,665.3153846153847,8649.1,7,4,2.6,4.125,1,Highly Engaged / High-Value Customers
C02617,6,636.3383333333333,3818.03,5,3,1.2,4.4,0,Occasional / Lower-Engagement Customers
C02618,12,596.0291666666667,7152.35,3,4,2.0,4.5,1,Highly Engaged / High-Value Customers
C02619,9,622.5433333333333,5602.889999999999,4,0,1.8,4.166666666666667,0,Occasional / Lower-Engagement Customers
C02620,10,387.995,3879.95,3,2,2.0,3.6,0,Occasional / Lower-Engagement Customers
C02621,10,490.156,4901.56,7,3,2.5,3.25,1,Highly Engaged / High-Value Customers
C02622,10,571.852,5718.52,3,3,1.6666666666666667,3.1666666666666665,0,Occasional / Lower-Engagement Customers
C02623,9,520.5444444444444,4684.9,3,3,1.5,4.4,0,Occasional / Lower-Engagement Customers
C02624,6,733.4266666666667,4400.56,1,1,1.5,3.6666666666666665,0,Occasional / Lower-Engagement Customers
C02625,10,558.521,5585.21,2,1,2.0,3.4,0,Occasional / Lower-Engagement Customers
C02626,7,378.1471428571429,2647.03,5,1,2.333333333333333,4.4,0,Occasional / Lower-Engagement Customers
C02627,13,624.4584615384615,8117.96,3,2,2.1666666666666665,3.090909090909091,1,Highly Engaged / High-Value Customers
C02628,14,581.5378571428571,8141.53,5,7,2.333333333333333,3.555555555555556,1,Highly Engaged / High-Value Customers
C02629,10,382.195,3821.95,7,3,2.0,3.0,1,Highly Engaged / High-Value Customers
C02630,9,730.6600000000001,6575.9400000000005,3,1,1.8,3.875,0,Occasional / Lower-Engagement Customers
C02631,5,514.162,2570.81,1,1,1.25,5.0,0,Occasional / Lower-Engagement Customers
C02632,12,613.3733333333333,7360.48,4,4,2.0,3.8,1,Highly Engaged / High-Value Customers
C02633,6,510.405,3062.4300000000003,5,1,1.5,3.0,0,Occasional / Lower-Engagement Customers
C02634,8,433.36375,3466.91,3,3,1.3333333333333333,3.8,0,Occasional / Lower-Engagement Customers
C02635,4,452.5925,1810.37,1,1,1.0,2.0,0,Occasional / Lower-Engagement Customers
C02636,12,468.0208333333333,5616.25,6,6,2.0,3.875,1,Highly Engaged / High-Value Customers
C02637,4,567.4575,2269.83,1,1,1.0,3.0,0,Occasional / Lower-Engagement Customers
C02638,6,430.16,2580.96,2,2,1.5,3.75,0,Occasional / Lower-Engagement Customers
C02639,6,805.6700000000001,4834.02,3,3,1.5,3.6,0,Occasional / Lower-Engagement Customers
C02640,13,422.3184615384615,5490.139999999999,5,2,2.1666666666666665,3.0,1,Highly Engaged / High-Value Customers
C02641,10,744.264,7442.64,3,1,2.0,4.25,1,Highly Engaged / High-Value Customers
C02642,12,712.8925,8554.710000000001,6,2,2.0,3.571428571428572,1,Highly Engaged / High-Value Customers
C02643,12,402.72333333333336,4832.68,4,0,2.4,4.111111111111111,1,Highly Engaged / High-Value Customers
C02644,3,243.27666666666664,729.8299999999999,1,1,1.5,3.333333333333333,0,Occasional / Lower-Engagement Customers
C02645,10,553.117,5531.17,1,3,2.0,4.666666666666667,0,Occasional / Lower-Engagement Customers
C02646,10,454.455,4544.55,3,2,2.5,4.428571428571429,1,Highly Engaged / High-Value Customers
C02647,7,446.2028571428572,3123.42,2,2,2.333333333333333,3.0,0,Occasional / Lower-Engagement Customers
C02648,10,796.1769999999999,7961.769999999999,3,3,1.6666666666666667,3.7142857142857135,1,Highly Engaged / High-Value Customers
C02649,10,498.329,4983.29,7,2,2.0,4.5,1,Highly Engaged / High-Value Customers
C02650,4,412.4825,1649.9299999999998,2,2,1.0,0.0,0,Occasional / Lower-Engagement Customers
C02651,10,536.899,5368.99,3,0,1.6666666666666667,3.4,0,Occasional / Lower-Engagement Customers
C02652,5,503.574,2517.87,2,0,1.25,3.333333333333333,0,Occasional / Lower-Engagement Customers
C02653,10,413.535,4135.35,2,3,1.6666666666666667,3.2,0,Occasional / Lower-Engagement Customers
C02654,10,551.068,5510.68,3,2,2.0,3.75,0,Occasional / Lower-Engagement Customers
C02655,15,517.9806666666667,7769.71,4,3,3.0,4.555555555555555,1,Highly Engaged / High-Value Customers
C02656,14,528.9607142857143,7405.45,5,3,2.333333333333333,4.5,1,Highly Engaged / High-Value Customers
C02657,3,446.67,1340.01,1,1,1.5,5.0,0,Occasional / Lower-Engagement Customers
C02658,5,308.396,1541.98,4,1,1.25,3.6666666666666665,0,Occasional / Lower-Engagement Customers
C02659,9,559.1644444444445,5032.4800000000005,3,1,1.8,3.1666666666666665,0,Occasional / Lower-Engagement Customers
C02660,11,497.1390909090909,5468.53,4,3,2.2,3.75,1,Highly Engaged / High-Value Customers
C02661,7,802.7057142857142,5618.94,2,3,1.4,4.5,0,Occasional / Lower-Engagement Customers
C02662,11,494.0972727272727,5435.07,3,1,2.75,4.333333333333333,1,Highly Engaged / High-Value Customers
C02663,9,468.74,4218.66,4,0,3.0,3.5,0,Occasional / Lower-Engagement Customers
C02664,7,557.1142857142856,3899.8,5,3,1.4,4.166666666666667,0,Occasional / Lower-Engagement Customers
C02665,8,411.86875,3294.95,5,1,2.0,4.714285714285714,0,Occasional / Lower-Engagement Customers
C02666,13,635.3346153846154,8259.35,4,1,2.6,4.4,1,Highly Engaged / High-Value Customers
C02667,7,737.1428571428571,5160.0,4,2,1.4,3.0,0,Occasional / Lower-Engagement Customers
C02668,6,890.4833333333332,5342.9,2,2,1.5,4.5,0,Occasional / Lower-Engagement Customers
C02669,10,437.7320000000001,4377.320000000001,4,2,3.333333333333333,4.333333333333333,1,Highly Engaged / High-Value Customers
C02670,11,436.5700000000001,4802.27,6,4,2.2,4.166666666666667,1,Highly Engaged / High-Value Customers
C02671,11,773.2854545454545,8506.14,5,3,2.2,3.7142857142857135,1,Highly Engaged / High-Value Customers
C02672,11,479.2345454545455,5271.58,6,2,2.2,4.0,1,Highly Engaged / High-Value Customers
C02673,10,674.9,6749.0,5,4,2.0,3.375,1,Highly Engaged / High-Value Customers
C02674,6,546.3983333333333,3278.39,0,2,2.0,4.2,0,Occasional / Lower-Engagement Customers
C02675,10,837.1020000000001,8371.02,5,3,1.6666666666666667,3.125,1,Highly Engaged / High-Value Customers
C02676,8,831.57875,6652.63,3,0,2.0,4.285714285714286,0,Occasional / Lower-Engagement Customers
C02677,10,494.425,4944.25,2,2,2.0,4.428571428571429,0,Occasional / Lower-Engagement Customers
C02678,10,462.009,4620.09,4,5,2.0,3.75,1,Highly Engaged / High-Value Customers
C02679,11,605.6036363636363,6661.639999999999,4,3,1.8333333333333333,3.6666666666666665,1,Highly Engaged / High-Value Customers
C02680,9,569.4277777777777,5124.849999999999,2,4,1.8,2.333333333333333,0,Occasional / Lower-Engagement Customers
C02681,12,675.6058333333334,8107.27,4,2,2.4,3.5,1,Highly Engaged / High-Value Customers
C02682,5,607.768,3038.84,2,3,1.6666666666666667,3.5,0,Occasional / Lower-Engagement Customers
C02683,8,600.50875,4804.07,4,0,1.6,3.571428571428572,0,Occasional / Lower-Engagement Customers
C02684,7,698.3000000000001,4888.1,2,1,1.75,3.0,0,Occasional / Lower-Engagement Customers
C02685,8,506.07125,4048.57,5,4,1.6,4.2,0,Occasional / Lower-Engagement Customers
C02686,6,328.88,1973.28,2,1,2.0,4.0,0,Occasional / Lower-Engagement Customers
C02687,9,890.4866666666667,8014.38,5,2,2.25,4.0,1,Highly Engaged / High-Value Customers
C02688,10,552.943,5529.43,3,3,2.5,4.166666666666667,1,Highly Engaged / High-Value Customers
C02689,6,463.5783333333333,2781.47,2,0,2.0,4.333333333333333,0,Occasional / Lower-Engagement Customers
C02690,7,641.2585714285714,4488.81,4,2,1.75,4.166666666666667,0,Occasional / Lower-Engagement Customers
C02691,5,336.404,1682.02,1,3,1.25,4.666666666666667,0,Occasional / Lower-Engagement Customers
C02692,10,523.087,5230.87,6,3,2.0,4.4,1,Highly Engaged / High-Value Customers
C02693,7,812.592857142857,5688.15,3,2,1.4,4.5,0,Occasional / Lower-Engagement Customers
C02694,14,750.4821428571429,10506.75,4,0,2.8,3.5,1,Highly Engaged / High-Value Customers
C02695,6,389.34,2336.04,1,1,1.2,3.2,0,Occasional / Lower-Engagement Customers
C02696,8,613.4525,4907.62,4,1,2.6666666666666665,4.5,1,Highly Engaged / High-Value Customers
C02697,10,447.4,4474.0,2,2,1.6666666666666667,3.8,0,Occasional / Lower-Engagement Customers
C02698,7,370.2371428571428,2591.66,1,1,1.75,5.0,0,Occasional / Lower-Engagement Customers
C02699,9,431.5677777777778,3884.11,6,2,1.5,3.8,0,Occasional / Lower-Engagement Customers
C02700,11,551.5109090909091,6066.62,6,3,1.8333333333333333,4.166666666666667,1,Highly Engaged / High-Value Customers
C02701,17,502.9358823529412,8549.91,9,6,2.833333333333333,3.8,1,Highly Engaged / High-Value Customers
C02702,15,582.4293333333334,8736.44,6,4,2.5,4.111111111111111,1,Highly Engaged / High-Value Customers
C02703,13,444.9276923076923,5784.06,6,1,2.6,3.7,1,Highly Engaged / High-Value Customers
C02704,13,540.19,7022.47,4,1,2.1666666666666665,3.2857142857142856,1,Highly Engaged / High-Value Customers
C02705,15,779.1806666666668,11687.71,5,3,3.0,3.111111111111111,1,Highly Engaged / High-Value Customers
C02706,6,533.4633333333334,3200.78,0,4,1.5,4.0,0,Occasional / Lower-Engagement Customers
C02707,8,581.84625,4654.77,3,0,1.6,3.8333333333333335,0,Occasional / Lower-Engagement Customers
C02708,5,633.008,3165.04,3,1,1.25,3.25,0,Occasional / Lower-Engagement Customers
C02709,10,563.353,5633.53,5,3,1.6666666666666667,3.1666666666666665,1,Highly Engaged / High-Value Customers
C02710,7,577.3128571428572,4041.19,4,4,1.4,3.8333333333333335,0,Occasional / Lower-Engagement Customers
C02711,1,534.77,534.77,1,0,1.0,4.0,0,Occasional / Lower-Engagement Customers
C02712,13,743.7769230769231,9669.1,7,4,2.6,4.125,1,Highly Engaged / High-Value Customers
C02713,6,496.5216666666667,2979.13,0,2,1.5,3.6,0,Occasional / Lower-Engagement Customers
C02714,9,633.8677777777777,5704.81,5,1,1.5,4.0,0,Occasional / Lower-Engagement Customers
C02715,15,659.6846666666667,9895.27,6,4,2.5,3.7142857142857135,1,Highly Engaged / High-Value Customers
C02716,8,763.41625,6107.33,3,0,1.6,4.2,0,Occasional / Lower-Engagement Customers
C02717,8,679.12875,5433.03,3,3,2.0,3.571428571428572,0,Occasional / Lower-Engagement Customers
C02718,7,489.5628571428571,3426.94,1,0,1.75,3.6666666666666665,0,Occasional / Lower-Engagement Customers
C02719,9,562.8622222222223,5065.76,3,2,2.25,3.6,0,Occasional / Lower-Engagement Customers
C02720,11,669.2563636363636,7361.82,3,4,1.8333333333333333,3.125,1,Highly Engaged / High-Value Customers
C02721,6,961.6466666666666,5769.88,3,2,1.5,3.8,0,Occasional / Lower-Engagement Customers
C02722,5,813.1980000000001,4065.99,3,1,1.25,2.0,0,Occasional / Lower-Engagement Customers
C02723,8,452.22,3617.76,4,3,2.0,5.0,0,Occasional / Lower-Engagement Customers
C02724,6,572.9533333333333,3437.72,2,3,2.0,3.5,0,Occasional / Lower-Engagement Customers
C02725,9,455.3655555555556,4098.29,3,3,2.25,3.4285714285714284,0,Occasional / Lower-Engagement Customers
C02726,12,809.3983333333334,9712.78,6,4,3.0,4.222222222222222,1,Highly Engaged / High-Value Customers
C02727,10,448.757,4487.57,4,2,2.0,4.428571428571429,0,Occasional / Lower-Engagement Customers
